,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test,p-value (FDR)
2787,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-06-16 00:00:00-2018-10-18 00:00:00,0.02,0.17,11,30.488369209013506,5.2676822780565507e-107,False,False,4.125772479204142e-87,160139,71070,58,54,Demographics,Promotion,mean,1.3125308342824239e-105
2058,2019-02-28 00:00:00-2019-12-30 00:00:00,61.92,27.31,18948,2017-03-09 00:00:00-2018-12-10 00:00:00,0.74,1.76,472,27.569628132298092,9.765067376417441e-107,True,False,5.621271563654842e-17,160139,71070,58,54,Demographics,Promotion,mean,2.4080454808650018e-105
121,2019-04-04 00:00:00-2019-12-06 00:00:00,0.11,0.51,28,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-25.76293421656767,1.453921309850812e-106,False,False,2.836187017375236e-255,160139,71070,58,54,Demographics,Promotion,mean,3.548754870574635e-105
2828,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-03-08 00:00:00-2018-10-23 00:00:00,0.02,0.2,14,31.99047792998583,1.886626268957758e-106,False,False,4.486840520939437e-80,160139,71070,58,54,Demographics,Promotion,mean,4.558393975097937e-105
2788,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-11-02 00:00:00-2018-11-16 00:00:00,0.03,0.18,10,29.63940962866258,2.1429600296238387e-106,False,False,5.315269074728643e-100,160139,71070,58,54,Demographics,Promotion,mean,5.1259603908602226e-105
2615,2019-02-28 00:00:00-2019-12-23 00:00:00,0.15,0.55,46,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-25.181263702991323,3.6992037971357206e-106,False,False,5.7291391674468033e-244,160139,71070,58,54,Demographics,Promotion,mean,8.760886616582815e-105
2838,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-07-20 00:00:00-2018-10-18 00:00:00,0.05,0.28,21,29.573781083913754,1.0225964958599243e-105,False,False,1.190356692006892e-85,160139,71070,58,54,Demographics,Promotion,mean,2.3980890373499403e-104
2815,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-03-11 00:00:00-2018-12-11 00:00:00,0.07,0.44,42,31.52530235264407,1.0825747021057022e-105,False,False,2.1187327052690835e-71,160139,71070,58,54,Demographics,Promotion,mean,2.5140958130454755e-104
2824,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-04-03 00:00:00-2018-10-26 00:00:00,0.08,0.55,48,31.979885026706373,1.24218699338405e-105,False,False,2.2959782935753063e-70,160139,71070,58,54,Demographics,Promotion,mean,2.857030084783315e-104
1543,2019-02-28 00:00:00-2019-12-30 00:00:00,0.69,1.12,210,2017-02-28 00:00:00-2018-12-17 00:00:00,63.53,30.29,41801,-26.053507915843525,1.4199485685815429e-105,False,False,2.624116731503378e-192,160139,71070,58,54,Demographics,Promotion,mean,3.2347780724257625e-104
2833,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-04-08 00:00:00-2018-12-14 00:00:00,0.11,0.63,70,31.7897634301312,6.765684156795607e-105,False,False,9.81176871627258e-61,160139,71070,58,54,Demographics,Promotion,mean,1.5267468399108578e-103
2811,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-04-05 00:00:00-2018-12-10 00:00:00,0.04,0.24,27,30.852439418721183,6.9510229943493495e-105,False,False,1.963006422103198e-70,160139,71070,58,54,Demographics,Promotion,mean,1.5539109348115555e-103
2786,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-03-28 00:00:00-2018-09-14 00:00:00,0.07,0.41,40,29.25040742431806,1.430615794523675e-104,False,False,7.148785333963197e-73,160139,71070,58,54,Demographics,Promotion,mean,3.1685490560191024e-103
2829,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-06-24 00:00:00-2018-12-12 00:00:00,0.11,0.53,59,30.729277191354146,1.752543823910027e-104,False,False,5.290589047616421e-69,160139,71070,58,54,Demographics,Promotion,mean,3.845949382378702e-103
1601,2019-04-11 00:00:00-2019-11-26 00:00:00,0.02,0.15,5,2017-02-28 00:00:00-2018-12-17 00:00:00,63.53,30.29,41801,-28.646657183493513,1.8944171614205124e-104,False,False,2.8605516755451932e-275,160139,71070,58,54,Demographics,Promotion,mean,4.1194962273798783e-103
2832,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-03-22 00:00:00-2018-11-27 00:00:00,0.25,1.25,154,30.55995784255624,2.7943106147428126e-104,False,False,8.611850356183696e-56,160139,71070,58,54,Demographics,Promotion,mean,6.02161350492325e-103
1558,2019-02-28 00:00:00-2019-12-30 00:00:00,0.69,1.12,210,2017-02-28 00:00:00-2018-12-17 00:00:00,84.58,35.29,55653,-26.613814329654975,2.931714290758438e-104,False,False,2.624116731503378e-192,160139,71070,58,54,Demographics,Promotion,mean,6.261304092405521e-103
2831,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-04-25 00:00:00-2018-12-12 00:00:00,0.16,0.72,93,31.399884157579265,3.9151812777197796e-104,False,False,1.8133869115519339e-56,160139,71070,58,54,Demographics,Promotion,mean,8.287711164872311e-103
2784,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-05-24 00:00:00-2018-11-21 00:00:00,0.06,0.31,34,28.974998443300134,8.508479697811145e-104,False,False,2.8975970521078437e-72,160139,71070,58,54,Demographics,Promotion,mean,1.7852880208038823e-102
2793,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-03-22 00:00:00-2018-11-29 00:00:00,0.09,0.44,58,30.147626484479076,8.680307529461035e-104,False,False,2.1925443188834414e-62,160139,71070,58,54,Demographics,Promotion,mean,1.805503966127895e-102
2791,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2018-04-18 00:00:00-2018-12-17 00:00:00,0.04,0.27,10,28.09252998982,1.608450493306691e-103,False,False,9.755659512673558e-121,160139,71070,58,54,Demographics,Promotion,mean,3.3167358448186246e-102
2841,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-04-11 00:00:00-2018-11-30 00:00:00,0.1,0.43,60,30.045344083011578,2.8550754464626507e-103,False,False,3.108303896417823e-60,160139,71070,58,54,Demographics,Promotion,mean,5.837043134990308e-102
2801,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-04-06 00:00:00-2018-10-24 00:00:00,0.06,0.28,36,29.57476322396183,3.2069926910171213e-103,False,False,7.274830801793452e-67,160139,71070,58,54,Demographics,Promotion,mean,6.500954675349961e-102
2267,2019-04-17 00:00:00-2019-12-24 00:00:00,0.12,0.54,30,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-25.07912260043136,8.485955160561546e-102,False,False,8.242509133451192e-253,160139,71070,58,54,Demographics,Promotion,mean,1.7057482978204384e-100
2792,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-03-16 00:00:00-2018-12-07 00:00:00,0.18,0.66,113,29.272618299566975,1.852860670563518e-101,False,False,7.716111588755224e-47,160139,71070,58,54,Demographics,Promotion,mean,3.693368936656612e-100
2383,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-24.364584552847347,5.642772839445965e-101,False,False,7.816073574739978e-220,160139,71070,58,54,Demographics,Promotion,mean,1.1154969117317973e-99
1616,2019-04-11 00:00:00-2019-11-26 00:00:00,0.02,0.15,5,2017-02-28 00:00:00-2018-12-17 00:00:00,84.58,35.29,55653,-29.098627066336896,1.975222670256905e-100,False,False,2.8605516755451932e-275,160139,71070,58,54,Demographics,Promotion,mean,3.87273166168403e-99
2803,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-04-20 00:00:00-2018-12-14 00:00:00,0.09,0.34,55,27.989870079742772,5.383419867553145e-100,False,False,9.535121527431984e-57,160139,71070,58,54,Demographics,Promotion,mean,1.046921977494888e-98
933,2019-04-08 00:00:00-2019-12-06 00:00:00,0.07,0.33,17,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-24.917811917965373,7.455772481877369e-100,False,False,9.259825098665442e-258,160139,71070,58,54,Demographics,Promotion,mean,1.4382425626331182e-98
2794,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2018-02-28 00:00:00-2018-09-19 00:00:00,0.03,0.29,7,27.044261084946726,1.2481945257082649e-99,False,False,4.339019078220143e-124,160139,71070,58,54,Demographics,Promotion,mean,2.3885450443953357e-98
2826,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-03-08 00:00:00-2018-12-11 00:00:00,0.64,2.1,414,28.629370156002818,1.2646808575205507e-99,False,False,1.5548173681694609e-30,160139,71070,58,54,Demographics,Promotion,mean,2.400886199356474e-98
5,2019-03-29 00:00:00-2019-12-20 00:00:00,0.07,0.35,20,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-24.506052823667467,1.468703310862085e-98,False,False,4.2322749977316125e-256,160139,71070,58,54,Demographics,Promotion,mean,2.7662506453402424e-97
833,2019-03-05 00:00:00-2019-11-13 00:00:00,0.02,0.17,5,2017-02-28 00:00:00-2018-12-17 00:00:00,14.49,10.97,9537,-24.296351187046888,1.7991002361462313e-98,False,False,1.5111879230250985e-264,160139,71070,58,54,Demographics,Promotion,mean,3.3620685662982696e-97
2499,2019-03-07 00:00:00-2019-12-13 00:00:00,0.13,0.61,38,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-24.186285573616118,2.674630568918549e-97,False,False,8.242509133451192e-253,160139,71070,58,54,Demographics,Promotion,mean,4.959470016165248e-96
836,2019-03-05 00:00:00-2019-11-13 00:00:00,0.02,0.17,5,2017-03-04 00:00:00-2018-12-17 00:00:00,12.26,9.32,8017,-23.97841883757322,2.5138900380582367e-96,False,False,1.9475548747508999e-264,160139,71070,58,54,Demographics,Promotion,mean,4.625557670027156e-95
2821,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2018-01-22 00:00:00-2018-07-30 00:00:00,0.01,0.1,2,26.185896690731226,2.09545273520806e-95,False,False,6.10115438416788e-125,160139,71070,58,54,Demographics,Promotion,mean,3.8262007195554806e-94
2813,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-03-16 00:00:00-2018-08-18 00:00:00,0.03,0.17,15,24.803458767742317,2.506856670471694e-95,False,False,1.507641569840288e-80,160139,71070,58,54,Demographics,Promotion,mean,4.542728148309313e-94
2441,2019-03-12 00:00:00-2019-12-16 00:00:00,0.34,1.33,95,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-23.7603201292911,1.498913057166666e-94,False,False,1.3152407727473384e-241,160139,71070,58,54,Demographics,Promotion,mean,2.695789498302756e-93
2827,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-03-09 00:00:00-2018-12-14 00:00:00,0.34,1.11,222,25.807989365315052,2.8052783670625947e-94,False,False,6.437472688563174e-36,160139,71070,58,54,Demographics,Promotion,mean,5.0076312343386025e-93
2036,2019-02-28 00:00:00-2019-12-30 00:00:00,61.92,27.31,18948,2017-02-28 00:00:00-2018-12-14 00:00:00,2.35,3.46,1538,25.600439857227684,5.396118570214206e-94,True,False,0.06795569637781759,160139,71070,58,54,Demographics,Promotion,mean,9.561122681446208e-93
1717,2019-03-05 00:00:00-2019-08-01 00:00:00,0.04,0.23,6,2017-02-28 00:00:00-2018-12-17 00:00:00,63.53,30.29,41801,-29.455376548357425,4.176827468253653e-93,False,False,2.8605516755451932e-275,160139,71070,58,54,Demographics,Promotion,mean,7.346302429457896e-92
2798,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-04-08 00:00:00-2018-12-14 00:00:00,0.19,0.53,119,25.487129780294374,4.4967514210436676e-92,False,False,2.9363317734521608e-36,160139,71070,58,54,Demographics,Promotion,mean,7.851262335136098e-91
1946,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,2017-02-28 00:00:00-2018-12-17 00:00:00,6.59,5.76,4338,-22.84797705180104,4.79376297029762e-92,False,False,3.0272997358489687e-242,160139,71070,58,54,Demographics,Promotion,mean,8.309189148515874e-91
2673,2019-03-04 00:00:00-2019-12-28 00:00:00,0.31,1.15,92,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-23.1834164404128,1.1097813151424994e-91,False,False,2.1597006240342474e-242,160139,71070,58,54,Demographics,Promotion,mean,1.909781946633711e-90
1819,2019-03-08 00:00:00-2019-12-24 00:00:00,0.08,0.47,23,2017-02-28 00:00:00-2018-12-17 00:00:00,14.49,10.97,9537,-23.01568076100147,1.2383620818276957e-91,False,False,8.769618172705436e-258,160139,71070,58,54,Demographics,Promotion,mean,2.115830071237034e-90
2810,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-03-07 00:00:00-2018-12-17 00:00:00,0.51,1.08,333,26.3650528797804,1.726535789626183e-91,False,False,2.7764251543355795e-10,160139,71070,58,54,Demographics,Promotion,mean,2.928988375025411e-90
2809,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-04-19 00:00:00-2018-12-17 00:00:00,0.37,0.86,222,25.50985851603651,9.700352499019697e-91,False,False,5.060951016050496e-22,160139,71070,58,54,Demographics,Promotion,mean,1.6340312096940223e-89
1822,2019-03-08 00:00:00-2019-12-24 00:00:00,0.08,0.47,23,2017-03-04 00:00:00-2018-12-17 00:00:00,12.26,9.32,8017,-22.694842671573127,1.7084921103466092e-89,False,False,1.131992451725894e-257,160139,71070,58,54,Demographics,Promotion,mean,2.8578413482161464e-88
1629,2019-03-04 00:00:00-2019-12-30 00:00:00,1.1,2.6,332,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-22.5797895348911,3.5843730004795546e-89,False,False,6.825296097806778e-208,160139,71070,58,54,Demographics,Promotion,mean,5.95404181746326e-88
543,2019-03-27 00:00:00-2019-12-03 00:00:00,0.1,0.52,26,2017-02-28 00:00:00-2018-12-17 00:00:00,14.49,10.97,9537,-22.868872365298596,5.0150486867520544e-89,False,False,2.7312549335839715e-255,160139,71070,58,54,Demographics,Promotion,mean,8.273101006007526e-88
848,2019-03-05 00:00:00-2019-11-13 00:00:00,0.02,0.17,5,2017-03-04 00:00:00-2018-12-17 00:00:00,31.13,23.8,20360,-22.846774634609197,2.822728081777686e-88,False,False,1.5182866492217804e-273,160139,71070,58,54,Demographics,Promotion,mean,4.624633953159058e-87
1732,2019-03-05 00:00:00-2019-08-01 00:00:00,0.04,0.23,6,2017-02-28 00:00:00-2018-12-17 00:00:00,84.58,35.29,55653,-29.993210859342007,6.30780576068853e-88,False,False,2.8605516755451932e-275,160139,71070,58,54,Demographics,Promotion,mean,1.0264130190181609e-86
3079,2019-04-04 00:00:00-2019-12-05 00:00:00,0.08,0.37,19,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-23.23635148362269,6.797535949954614e-88,False,False,9.259825098665442e-258,160139,71070,58,54,Demographics,Promotion,mean,1.0986287832629349e-86
546,2019-03-27 00:00:00-2019-12-03 00:00:00,0.1,0.52,26,2017-03-04 00:00:00-2018-12-17 00:00:00,12.26,9.32,8017,-22.546947244192626,6.301981886625051e-87,False,False,3.5266533264769666e-255,160139,71070,58,54,Demographics,Promotion,mean,1.01170071629578e-85
2812,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-03-09 00:00:00-2018-12-10 00:00:00,0.74,1.76,472,23.80973014916239,1.021348397307039e-85,False,False,3.5431070613566954e-17,160139,71070,58,54,Demographics,Promotion,mean,1.6287102442389583e-84
2042,2019-02-28 00:00:00-2019-12-30 00:00:00,61.92,27.31,18948,2017-03-04 00:00:00-2018-12-17 00:00:00,3.8,4.61,2485,23.903407153256172,2.024512906569665e-85,True,False,2.1099097522688786e-29,160139,71070,58,54,Demographics,Promotion,mean,3.207042961930224e-84
2046,2019-02-28 00:00:00-2019-12-30 00:00:00,61.92,27.31,18948,2018-04-23 00:00:00-2018-11-22 00:00:00,0.02,0.15,5,24.27307993348259,6.976835819579557e-85,True,False,1.3776772794150187e-121,160139,71070,58,54,Demographics,Promotion,mean,1.0979336368706777e-83
905,2019-07-18 00:00:00-2019-12-05 00:00:00,0.01,0.12,2,2017-02-28 00:00:00-2018-12-17 00:00:00,63.53,30.29,41801,-28.56965264230019,7.743012453274166e-85,False,False,7.603591841609044e-278,160139,71070,58,54,Demographics,Promotion,mean,1.2105415547863925e-83
701,2019-03-01 00:00:00-2019-12-30 00:00:00,2.28,3.51,696,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-21.654494244225884,2.0749922850472424e-84,False,False,1.776542007753978e-137,160139,71070,58,54,Demographics,Promotion,mean,3.222975029761691e-83
2053,2019-02-28 00:00:00-2019-12-30 00:00:00,61.92,27.31,18948,2017-07-27 00:00:00-2017-11-30 00:00:00,0.06,0.32,7,26.03012944828083,2.5840861823440207e-83,True,False,1.3776772794150187e-121,160139,71070,58,54,Demographics,Promotion,mean,3.987828482688321e-82
63,2019-02-28 00:00:00-2019-10-15 00:00:00,0.02,0.13,4,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-22.78115571004604,3.2643799887626446e-82,False,False,2.3343201684359483e-265,160139,71070,58,54,Demographics,Promotion,mean,5.0053826494360555e-81
1485,2019-03-04 00:00:00-2019-12-20 00:00:00,0.55,1.22,162,2017-02-28 00:00:00-2018-12-17 00:00:00,63.53,30.29,41801,-22.874389355708278,8.589280308344386e-82,False,False,6.232865181380935e-222,160139,71070,58,54,Demographics,Promotion,mean,1.3086342992076288e-80
1834,2019-03-08 00:00:00-2019-12-24 00:00:00,0.08,0.47,23,2017-03-04 00:00:00-2018-12-17 00:00:00,31.13,23.8,20360,-21.50972729834284,2.4186873230565823e-81,False,False,8.995426663264871e-267,160139,71070,58,54,Demographics,Promotion,mean,3.661708909336294e-80
209,2019-04-25 00:00:00-2019-12-20 00:00:00,0.03,0.18,8,2017-02-28 00:00:00-2018-12-17 00:00:00,63.53,30.29,41801,-24.195236679259903,1.2016800529901023e-80,False,False,1.0194598275974098e-272,160139,71070,58,54,Demographics,Promotion,mean,1.807810494812783e-79
920,2019-07-18 00:00:00-2019-12-05 00:00:00,0.01,0.12,2,2017-02-28 00:00:00-2018-12-17 00:00:00,84.58,35.29,55653,-28.971505204233708,5.005467232208264e-80,False,False,7.603591841609044e-278,160139,71070,58,54,Demographics,Promotion,mean,7.483173512151355e-79
1500,2019-03-04 00:00:00-2019-12-20 00:00:00,0.55,1.22,162,2017-02-28 00:00:00-2018-12-17 00:00:00,84.58,35.29,55653,-23.003556612004328,2.2865823547813793e-79,False,False,6.232865181380935e-222,160139,71070,58,54,Demographics,Promotion,mean,3.3972080699609063e-78
558,2019-03-27 00:00:00-2019-12-03 00:00:00,0.1,0.52,26,2017-03-04 00:00:00-2018-12-17 00:00:00,31.13,23.8,20360,-21.354990501453646,8.328342789229168e-79,False,False,2.82742948512056e-264,160139,71070,58,54,Demographics,Promotion,mean,1.22971579949606e-77
1965,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,2017-03-04 00:00:00-2018-12-17 00:00:00,2.91,3.05,1906,-20.67287991099602,2.9237012073926935e-78,False,False,5.2352900563482136e-182,160139,71070,58,54,Demographics,Promotion,mean,4.2904866798057196e-77
469,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-21.29390869052777,3.829044842778049e-78,False,False,6.883160000094014e-234,160139,71070,58,54,Demographics,Promotion,mean,5.584801990198228e-77
224,2019-04-25 00:00:00-2019-12-20 00:00:00,0.03,0.18,8,2017-02-28 00:00:00-2018-12-17 00:00:00,84.58,35.29,55653,-24.271744057377802,1.2933958612532447e-77,False,False,1.0194598275974098e-272,160139,71070,58,54,Demographics,Promotion,mean,1.8750320606774312e-76
1948,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,2017-03-04 00:00:00-2018-12-17 00:00:00,5.44,5.4,3557,-20.455676688482654,3.8652599111711765e-77,False,False,3.963350888278302e-226,160139,71070,58,54,Demographics,Promotion,mean,5.569699823808106e-76
2747,2019-04-02 00:00:00-2019-11-29 00:00:00,0.22,0.94,54,2017-02-28 00:00:00-2018-12-17 00:00:00,14.49,10.97,9537,-21.154422076038454,4.569868876413825e-77,False,False,3.6748770973154914e-243,160139,71070,58,54,Demographics,Promotion,mean,6.545584642144833e-76
2031,2019-02-28 00:00:00-2019-12-30 00:00:00,61.92,27.31,18948,2017-10-16 00:00:00-2018-02-13 00:00:00,0.03,0.22,4,25.184833592916675,5.751784250521287e-77,True,False,2.8353924695602228e-123,160139,71070,58,54,Demographics,Promotion,mean,8.189445194789833e-76
2167,2019-02-28 00:00:00-2019-10-31 00:00:00,0.08,0.51,19,2017-02-28 00:00:00-2018-12-17 00:00:00,14.49,10.97,9537,-21.123606084216856,6.206102579267427e-76,False,False,5.438467453684567e-262,160139,71070,58,54,Demographics,Promotion,mean,8.784022112193897e-75
759,2019-03-05 00:00:00-2019-12-12 00:00:00,0.07,0.3,20,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-20.99862083797405,1.3447795736686238e-75,False,False,1.8895645417328796e-254,160139,71070,58,54,Demographics,Promotion,mean,1.8921839648325577e-74
2750,2019-04-02 00:00:00-2019-11-29 00:00:00,0.22,0.94,54,2017-03-04 00:00:00-2018-12-17 00:00:00,12.26,9.32,8017,-20.833860998795526,4.2066949784089115e-75,False,False,4.742653220517497e-243,160139,71070,58,54,Demographics,Promotion,mean,5.8844528586866185e-74
2225,2019-03-05 00:00:00-2019-10-01 00:00:00,0.01,0.1,2,2017-02-28 00:00:00-2018-12-17 00:00:00,14.49,10.97,9537,-21.45239578346703,5.605279077375583e-75,False,False,2.8961204970655504e-266,160139,71070,58,54,Demographics,Promotion,mean,7.795248577373486e-74
